"","s01_rs3_A","s01_rs3_C","s01_rs3_T","s01_rs3_G","s01_rs3_N","s02_rs3_A","s02_rs3_C","s02_rs3_T","s02_rs3_G","s02_rs3_N","s03_rs5_A","s03_rs5_C","s03_rs5_T","s03_rs5_G","s03_rs5_N","s04_rl3_A","s04_rl3_C","s04_rl3_T","s04_rl3_G","s04_rl3_N","s05_rl3_A","s05_rl3_C","s05_rl3_T","s05_rl3_G","s05_rl3_N","s06_rl5_A","s06_rl5_C","s06_rl5_T","s06_rl5_G","s06_rl5_N","s07_dl3_A","s07_dl3_C","s07_dl3_T","s07_dl3_G","s07_dl3_N","s08_dl3_A","s08_dl3_C","s08_dl3_T","s08_dl3_G","s08_dl3_N","s09_dl5_A","s09_dl5_C","s09_dl5_T","s09_dl5_G","s09_dl5_N"
NA,0.0622710622710623,0.0119047619047619,0.921245421245421,0.00457875457875458,0,0.819039451114923,0.0343053173241852,0.14451114922813,0.00214408233276158,0,0.823768410360589,0.00101574403250381,0.172168613509396,0.00304723209751143,0,0.928686236359022,0.028339395990187,0.0390829879028847,0.00389137974790627,0,0.929867674858223,0.0293005671077505,0.0373345935727788,0.00340264650283554,9.45179584120983e-05,0.168339158867967,0.0130792648551133,0.817792310294283,0.000789265982636148,0,0.929551593733117,0.0342517558076715,0.0337115072933549,0.00248514316585629,0,0.910429063576574,0.0518843303058774,0.0347635452552459,0.00292306086230295,0,0.150495644337639,0.0101131470912186,0.837488735355963,0.00190247321517973,0
NA,0.351054078826764,0.0302474793767186,0.613657195233731,0.00504124656278643,0,0.135993135993136,0.807378807378807,0.0531960531960532,0.00343200343200343,0,0.199898011218766,0.00152983171851096,0.792452830188679,0.00611932687404386,0,0.029100752897386,0.00617545046950343,0.927501903392268,0.0372218932408426,0,0.0316635160680529,0.00699432892249527,0.926937618147448,0.0344045368620038,0,0.0688916450558124,0.00281880708084339,0.919382117487879,0.0089074303754651,0,0.0359805510534846,0.00561858454889249,0.927066450567261,0.031334413830362,0,0.0539722309218081,0.009186762710095,0.906148867313916,0.030692139054181,0,0.0614799239010714,0.00180234304595975,0.92620406528487,0.0105136677680985,0
NA,0.543577981651376,0.337614678899083,0.111926605504587,0.00688073394495413,0,0.835263835263835,0.105105105105105,0.0536250536250536,0.00600600600600601,0,0.141104294478528,0.000511247443762781,0.833844580777096,0.0245398773006135,0,0.0043989510193723,0.0415362490483039,0.0280856103544539,0.92597918957787,0,0.0055765595463138,0.0389413988657845,0.0286389413988658,0.926843100189036,0,0.810914421017026,0.000451009132934942,0.159995489908671,0.0286390799413688,0,0.00453808752025932,0.0351161534305781,0.0349000540248514,0.925445705024311,0,0.00929115774089153,0.0345547551936528,0.0529282806138428,0.903225806451613,0,0.828877540803044,0.000400520676879944,0.14068288775408,0.0299389205967758,0.000100130169219986
NA,0.411009174311927,0.51605504587156,0.0628440366972477,0.0100917431192661,0,0.114972114972115,0.0364650364650365,0.815100815100815,0.0334620334620335,0,0.716486902927581,0.000513610683102209,0.194144838212635,0.0888546481766821,0,0.00524490313848236,0.963962439725912,0.00262245156924118,0.0281702055663649,0,0.00652173913043478,0.961058601134215,0.00519848771266541,0.0272211720226843,0,0.163152553839215,0.000451009132934942,0.0411545833803134,0.795241853647536,0,0.00475418692598595,0.957104267963263,0.00367368989735278,0.0344678552133982,0,0.00553293663221631,0.935066290844556,0.00772523227894352,0.0516755402442844,0,0.150395514168419,0.000400520676879944,0.0324421748272755,0.816761790327426,0
NA,0.541991739329968,0.0849013308857274,0.344194584671868,0.0289123451124369,0,0.0364650364650365,0.0519090519090519,0.103818103818104,0.807807807807808,0,0.241486068111455,0.00206398348813209,0.0634674922600619,0.692982456140351,0,0.0382370357837746,0.95457237120379,0.00482192707892733,0.00236866593350816,0,0.0356332703213611,0.954442344045369,0.00529300567107751,0.00463137996219282,0,0.822866163039802,0.000338256849701206,0.0168000902018266,0.159995489908671,0,0.0323068611561318,0.960886007563479,0.00399783900594273,0.00280929227444625,0,0.033615199916484,0.955005741726694,0.0049065664474371,0.00647249190938511,0,0.838890557725043,0.000801041353759888,0.0128166616601582,0.147491739261039,0
NA,0.0799265043638034,0.0643086816720257,0.519981626090951,0.33578318787322,0,0.0218978102189781,0.843280377844568,0.0330613997423787,0.101760412194075,0,0.732438016528926,0.00258264462809917,0.0361570247933884,0.228822314049587,0,0.925894594365959,0.0339226799763133,0.0378986549361306,0.00228407072159716,0,0.926937618147448,0.0344045368620038,0.0353497164461248,0.00330812854442344,0,0.172510993347615,0.000676513699402413,0.00428458676288195,0.8225279061901,0,0.926310102647218,0.0392220421393841,0.0321988114532685,0.00226904376012966,0,0.904165361728782,0.0608623029543794,0.0324668545777221,0.00250548073911682,0,0.157004105336938,0.00210273355361971,0.00300390507659958,0.837889256032843,0
NA,0.0413793103448276,0.36735632183908,0.0786206896551724,0.512643678160919,0,0.0416666666666667,0.90807560137457,0.0206185567010309,0.029639175257732,0,0.244961240310078,0.0041343669250646,0.0211886304909561,0.729715762273902,0,0.028677776837831,0.044158700617545,0.925387023094493,0.00177649945013112,0,0.0292060491493384,0.0431001890359168,0.926370510396975,0.00132325141776938,0,0.817341301161349,0.0085691735257639,0.0015785319652723,0.172510993347615,0,0.0347920043219881,0.0380334954078876,0.926526202052944,0.000648298217179903,0,0.0525107004906566,0.0413404321954275,0.904060966697985,0.00208790061593068,0,0.831480925202764,0.0100130169219986,0.0014018223690798,0.157104235506158,0
NA,0.0350069092584063,0.854444956241363,0.0391524643021649,0.0713956701980654,0,0.805758487322733,0.139235066609368,0.0416845724108294,0.0133218736570692,0,0.728918779099845,0.0191412312467667,0.00672529746508019,0.245214692188308,0,0.00668302174096946,0.96049403603756,0.0326537517976483,0.000169190423822012,0,0.00689981096408318,0.959640831758034,0.0321361058601134,0.00132325141776938,0,0.153681362047581,0.0276243093922652,0.00101477054910362,0.817566805727816,0.000112752283233735,0.00497028633171259,0.954294975688817,0.0400864397622907,0.000648298217179903,0,0.00939555277168807,0.93162125482827,0.0571040818457041,0.00187911055433761,0,0.13938119555422,0.0281365775508161,0.000801041353759888,0.831581055371984,0.000100130169219986
NA,0.342421441774492,0.597042513863216,0.0346580406654344,0.0258780036968577,0,0.103566824237215,0.0833691448216588,0.807477438762355,0.00558659217877095,0,0.189539098912481,0.076126359399275,0.00725012946659762,0.727084412221647,0,0.0386600118433297,0.952626681329837,0.00812114034345656,0.000592166483377041,0,0.0379962192816635,0.95179584120983,0.00869565217391304,0.00151228733459357,0,0.0590821964144774,0.786447175555305,0.00101477054910362,0.153455857481114,0,0.033063209076175,0.959265262020529,0.00734737979470556,0.000324149108589951,0,0.0327800396701117,0.956467272157845,0.0100219229564673,0.000730765215575739,0,0.0534695103634725,0.805947732051667,0.0014018223690798,0.139180935215781,0
NA,0.513188338732068,0.140675613142064,0.341508560851458,0.00462748727441,0,0.0356989247311828,0.860215053763441,0.101075268817204,0.00301075268817204,0,0.133160621761658,0.672538860103627,0.00725388601036269,0.187046632124352,0,0.922764571525252,0.0345148464596904,0.0380678453599526,0.00465273665510532,0,0.923062381852552,0.0351606805293006,0.0367674858223062,0.00500945179584121,0,0.80832111850265,0.132145675949938,0.000902018265869884,0.0586311872815425,0,0.921231766612642,0.0430037817396002,0.0329551593733117,0.00280929227444625,0,0.90030274558931,0.0642029439398685,0.0323624595469256,0.00313185092389602,0,0.826474416741764,0.118854510864123,0.00230299389205968,0.0523680785020527,0
NA,0.0880037054191755,0.393237610004632,0.513200555812876,0.00555812876331635,0,0.0232458028411537,0.941885492897116,0.0314248816185966,0.00344382264313388,0,0.709241952232606,0.149532710280374,0.0109034267912773,0.130321910695742,0,0.0346840368835124,0.00659842652905846,0.921580238558498,0.0371372980289316,0,0.0331758034026465,0.00945179584120983,0.922117202268431,0.0352551984877127,0,0.162363287856579,0.0281880708084339,0.00947119179163378,0.799977449543353,0,0.040194489465154,0.00734737979470556,0.920907617504052,0.0315505132360886,0,0.059818352646414,0.0098131328948742,0.899571980373734,0.0307965340849776,0,0.148392910784019,0.0234304595974767,0.0110143186141985,0.817162311004306,0
NA,0.0543175487465181,0.853760445682451,0.0858867223769731,0.00603528319405757,0,0.0671834625322997,0.907838070628768,0.0223944875107666,0.00258397932816537,0,0.241038961038961,0.0451948051948052,0.0238961038961039,0.68987012987013,0,0.0457660096438542,0.00194568987395313,0.0304542762879621,0.921834024194231,0,0.0449905482041588,0.00359168241965974,0.0295841209829868,0.921833648393195,0,0.814184237230804,0.0219866952305784,0.0281880708084339,0.135640996730184,0,0.0391139924365208,0.00259319286871961,0.0377093462992977,0.920583468395462,0,0.0413404321954275,0.00417580123186136,0.0567908967533145,0.897692869819397,0,0.827976369280064,0.0208270751977571,0.0297386602583358,0.121457895263843,0
NA,0.342325581395349,0.593488372093023,0.0525581395348837,0.0116279069767442,0,0.788022404136148,0.138733304610082,0.0650581645842309,0.00818612666953899,0,0.714880332986472,0.036420395421436,0.0837669094693028,0.164932362122789,0,0.963201082818712,0.00126892817866509,0.00456814144319431,0.0309618475594281,0,0.962570888468809,0.00217391304347826,0.00623818525519849,0.0290170132325142,0,0.145112188521818,0.0307813733228098,0.795467358214004,0.0286390799413688,0,0.95569962182604,0.00151269584008644,0.00518638573743922,0.0376012965964344,0,0.932038834951456,0.00365382607787869,0.00782962730974006,0.0564777116609249,0,0.129568438970662,0.0320416541503955,0.815860618804446,0.0225292880744968,0
NA,0.52398695854681,0.111318118304611,0.340009315323707,0.0246856078248719,0,0.109624514458351,0.0470435908502374,0.781614156236513,0.0617177384548986,0,0.169614984391259,0.0926118626430801,0.693548387096774,0.0442247658688866,0,0.993401573470941,0.000253785635733018,0.00152271381439811,0.00482192707892733,0,0.988468809073724,0.00170132325141777,0.00349716446124764,0.00633270321361059,0,0.031119630172511,0.796031119630172,0.159318976209268,0.0135302739880483,0,0.991680172879525,0.000972447325769854,0.00183684494867639,0.00551053484602917,0,0.988307756550788,0.00187911055433761,0.00208790061593068,0.00772523227894352,0,0.0243316311204566,0.816161009312106,0.148392910784019,0.0111144487834184,0
NA,0.114631873252563,0.0405405405405405,0.508853681267474,0.335507921714818,0.000465983224603914,0.0959792477302205,0.0207522697795071,0.100734976221358,0.782533506268915,0,0.054715997915581,0.694111516414799,0.230328295987493,0.0208441896821261,0,0.993909144742408,0.000592166483377041,0.00152271381439811,0.00397597495981727,0,0.991115311909263,0.00217391304347826,0.00170132325141777,0.00500945179584121,0,0.0143195399706844,0.159318976209268,0.822415153906867,0.00394632991318074,0,0.994705564559697,0.000216099405726634,0.000864397622906537,0.00421393841166937,0,0.991648397536277,0.000835160246372273,0.00292306086230295,0.0045933813550475,0,0.0120156203063983,0.146790828076499,0.837288475017523,0.00390507659957945,0
NA,0.402336448598131,0.0154205607476636,0.0775700934579439,0.504672897196262,0,0.862711130359463,0.0121264616717194,0.0268514508445214,0.0983109571242962,0,0.0245430809399478,0.226109660574413,0.730548302872063,0.018798955613577,0,0.961762964216225,0.000592166483377041,0.000845952119110058,0.0367989171812875,0,0.963327032136106,0.00113421550094518,0.00236294896030246,0.0331758034026465,0,0.00417183447964821,0.81407148494757,0.171608975081745,0.0101477054910362,0,0.969205834683955,0.000108049702863317,0.00108049702863317,0.0296056185845489,0,0.963983714375196,0.000835160246372273,0.00187911055433761,0.0333020148240944,0,0.00440572744567938,0.827776108941624,0.157004105336938,0.0108140582757585,0
NA,0.876462330369677,0.00889096864763687,0.0360318203088442,0.0786148806738418,0,0.949718248807976,0.00650195058517555,0.0173385348938015,0.0264412657130472,0,0.0209643605870021,0.713312368972746,0.240566037735849,0.0246331236897275,0.000524109014675052,0.134252601302766,0.000592166483377041,0.00389137974790627,0.86126385246595,0,0.131568998109641,0.00113421550094518,0.00472589792060491,0.862570888468809,0,0.0102604577742699,0.144548427105649,0.81767955801105,0.0275115571090315,0,0.1569962182604,0.000324149108589951,0.00291734197730956,0.839762290653701,0,0.0993840693183004,0.00104395030796534,0.00344503601628562,0.896126944357449,0,0.0110143186141985,0.129968959647542,0.830179233002904,0.028837488735356,0
NA,0.940046838407494,0.00608899297423888,0.0103044496487119,0.043559718969555,0,0.965262700825011,0.00564481111593574,0.00738167607468519,0.0217108119843682,0,0.0251704247509177,0.167802831672784,0.727844782380703,0.0791819611955952,0,0.869384992809407,0.000507571271466035,0.0390829879028847,0.0910244480162423,0,0.8734404536862,0.00132325141776938,0.0354442344045369,0.0897920604914934,0,0.0277370616754989,0.031119630172511,0.153681362047581,0.787461946104409,0,0.852620205294435,0.000540248514316586,0.0304700162074554,0.116369529983793,0,0.907714792775864,0.000939555277168807,0.0333020148240944,0.058043637122873,0,0.0297386602583358,0.0238309802743567,0.139281065385001,0.807149294082307,0
NA,0.955930614158462,0.00562587904360056,0.00984528832630099,0.0285982184716362,0,0.926151172893136,0.00390964378801043,0.00738488271068636,0.0625543006081668,0,0.0788229111928534,0.0520231213872832,0.189174986862848,0.679978980557015,0,0.0930547331021064,0.00397597495981727,0.894255985111243,0.0087133068268336,0,0.0937618147448015,0.00302457466918715,0.894423440453686,0.00879017013232514,0,0.787236441537941,0.0137557785545157,0.058405682715075,0.140602097192468,0,0.119502971366829,0.00270124257158293,0.866882766072393,0.010913019989195,0,0.0635765737550893,0.00271427080070989,0.925357552980478,0.00835160246372273,0,0.808350856112947,0.0110143186141985,0.0518674276559527,0.128767397616902,0
NA,0.637558685446009,0.00516431924882629,0.0178403755868545,0.33943661971831,0,0.196692776327241,0.00696257615317668,0.0121845082680592,0.784160139251523,0,0.683350895679663,0.0205479452054795,0.125922023182297,0.169652265542677,0.000526870389884088,0.0128584722104729,0.0360375602740885,0.949327468065308,0.00177649945013112,0,0.0135160680529301,0.0337429111531191,0.94820415879017,0.00453686200378072,0,0.141165858608637,0.00394632991318074,0.799639192693652,0.0552486187845304,0,0.0149108589951378,0.0292814694759589,0.953862776877364,0.00194489465153971,0,0.0143021192191252,0.030692139054181,0.952187075895187,0.00281866583150642,0,0.130369480324422,0.00290377490737959,0.816962050665866,0.049764694102333,0
NA,0.456255879586077,0.0070555032925682,0.0324553151458137,0.503292568203198,0.000940733772342427,0.83056768558952,0.00349344978165939,0.0633187772925764,0.101310043668122,0.00131004366812227,0.174142480211082,0.0184696569920844,0.694986807387863,0.112401055408971,0,0.0375602740884866,0.859318162591997,0.0984688266644108,0.00456814144319431,8.45952119110058e-05,0.0393194706994329,0.860680529300567,0.0967863894139887,0.00311909262759924,9.45179584120983e-05,0.0641560491599955,0.00101477054910362,0.135302739880483,0.799526440410418,0,0.0312263641274987,0.838789843327931,0.126526202052944,0.00334954078876283,0.000108049702863317,0.0350767303476355,0.895082994049483,0.0648293141246477,0.00501096147823364,0,0.0599779713627716,0.00100130169219986,0.122659457294483,0.816361269650546,0
NA,0.552569542668553,0.0117868929750118,0.355492692126355,0.0796793965110797,0.000471475719000471,0.125491910800175,0.00262352426759948,0.842151289899432,0.0292960209881941,0.000437254044599913,0.133545310015898,0.00529941706412295,0.169051404345522,0.692103868574457,0,0.861940614161238,0.0905168767447763,0.00989763979358768,0.0375602740884866,8.45952119110058e-05,0.864650283553875,0.0882797731568998,0.0108695652173913,0.0361058601134216,9.45179584120983e-05,0.827601758935618,0.000225504566467471,0.0374337580336002,0.134738978464314,0,0.841815235008104,0.115613182063749,0.0125337655321448,0.0299297676931388,0.000108049702863317,0.90030274558931,0.0574172669380938,0.0101263179872638,0.032049274454536,0.000104395030796534,0.845999799739662,0.00050065084609993,0.0323420446580555,0.121057374586963,0.000100130169219986
NA,0.107699574870099,0.0141709966934341,0.84742560226736,0.0307038261691072,0,0.0411198600174978,0.00831146106736658,0.934820647419073,0.015748031496063,0,0.770378263185935,0.00426212040490144,0.0602024507192328,0.165157165689931,0,0.129261483800017,0.00812114034345656,0.00203028508586414,0.860333305134929,0.000253785635733018,0.125614366729679,0.00784499054820416,0.00425330812854442,0.861814744801512,0.000472589792060492,0.929191566129214,0.000789265982636148,0.0407035742473785,0.0293155936407712,0,0.147163695299838,0.0111291193949217,0.00248514316585629,0.839222042139384,0,0.0925983923165257,0.00782962730974006,0.00448898632425097,0.895082994049483,0,0.937518774406729,0.00100130169219986,0.0385501151496946,0.0229298087513768,0
NA,0.0515366430260047,0.0293144208037825,0.901654846335697,0.0170212765957447,0.000472813238770686,0.0298114861902674,0.0556773345024112,0.905743095133713,0.00876808417360807,0,0.853176721836626,0.00533902829684997,0.0998398291510945,0.0416444207154298,0,0.903815244057186,0.00109973775484308,0.00118433296675408,0.0938160900093055,8.45952119110058e-05,0.903875236294896,0.00283553875236295,0.00160680529300567,0.0915879017013232,9.45179584120983e-05,0.196414477393167,0.00146577968203856,0.789153230352915,0.0129665125718796,0,0.879308481901675,0.00172879524581307,0.00151269584008644,0.117450027012426,0,0.933082785259422,0.00219229564672722,0.00354943104708216,0.061175488046769,0,0.179032742565335,0.00250325423049965,0.807649944928407,0.0108140582757585,0
NA,0.0511605873993368,0.329701563240171,0.605873993368072,0.0132638559924207,0,0.0685111989459816,0.765480895915678,0.151954325867369,0.0131752305665349,0.000878348704435661,0.283039058319957,0.0112359550561798,0.686463349384698,0.0192616372391653,0,0.952965062177481,0.000930547331021064,0.000507571271466035,0.0455968192200321,0,0.955576559546314,0.00103969754253308,0.00141776937618147,0.0419659735349716,0,0.85330927951291,0.00947119179163378,0.133047694215808,0.00417183447964821,0,0.956780118854673,0.000864397622906537,0.000864397622906537,0.0414910858995138,0,0.956154087065456,0.00198350558513415,0.00156592546194801,0.0402964818874622,0,0.865925703414439,0.0117152297987384,0.119555422048663,0.00280364473815961,0
NA,0.349311817750356,0.500711912672046,0.118177503559563,0.0308495491219744,0.00094921689606075,0.784615384615385,0.107692307692308,0.0487912087912088,0.0589010989010989,0,0.80793991416309,0.0262875536480687,0.15343347639485,0.0123390557939914,0,0.136113695964808,0.000422976059555029,0.000169190423822012,0.863294137551815,0,0.131758034026465,0.00122873345935728,0.00132325141776938,0.865689981096408,0,0.933814409741797,0.0369827489006652,0.0281880708084339,0.00101477054910362,0,0.156131820637493,0.00075634792004322,0.000324149108589951,0.842787682333874,0,0.099488464349097,0.00104395030796534,0.00104395030796534,0.898423635034972,0,0.937919295083609,0.0381495944728147,0.0222288975668369,0.00170221287673976,0
NA,0.541528239202658,0.0773611770289511,0.0450878025628856,0.336022781205505,0,0.177220756376429,0.029023746701847,0.0224274406332454,0.771328056288478,0,0.852309344790548,0.103114930182599,0.0397422126745435,0.00483351235230934,0,0.871499873107182,0.000253785635733018,0.000253785635733018,0.127992555621352,0,0.874291115311909,0.00141776937618147,0.000850661625708885,0.1234404536862,0,0.172623745630849,0.812492952982298,0.0143195399706844,0.000563761416168677,0,0.853916801728795,0.000432198811453269,0.000108049702863317,0.145326850351162,0.000216099405726634,0.906984027560288,0.00125274036955841,0.000417580123186136,0.0912412569161708,0.000104395030796534,0.155101632121758,0.833683788925603,0.0107139281065385,0.00050065084609993,0
NA,0.441120607787274,0.0313390313390313,0.0175688509021842,0.50997150997151,0,0.855633802816901,0.0145246478873239,0.0127640845070423,0.117077464788732,0,0.21785906401291,0.760623991393222,0.0193652501344809,0.00215169445938677,0,0.131376364097792,0.000422976059555029,0.000169190423822012,0.868031469418831,0,0.12882797731569,0.000756143667296786,0.000472589792060492,0.869943289224953,0,0.0781373322809787,0.917352576389672,0.00360807306347954,0.000902018265869884,0,0.149324689357104,0.000216099405726634,0.000216099405726634,0.850243111831442,0,0.0964610084559975,0.00052197515398267,0.00052197515398267,0.902495041236037,0,0.07109242014619,0.92530289376189,0.00260338439971964,0.00100130169219986,0
NA,0.865019011406844,0.0118821292775665,0.0109315589353612,0.112167300380228,0,0.899515204936095,0.00617011899515205,0.00661084178052005,0.0877038342882327,0,0.15670436187399,0.825525040387722,0.0123855681206247,0.0053850296176629,0,0.904492005752474,0.000338380847644023,0.000422976059555029,0.0947466373403265,0,0.90406427221172,0.000661625708884688,0.00056710775047259,0.0947069943289225,0,0.828391024918255,0.168790168000902,0.00101477054910362,0.0015785319652723,0.000225504566467471,0.879200432198811,0.000108049702863317,0.000324149108589951,0.120367368989735,0,0.936214636183318,0.000208790061593068,0.000313185092389602,0.0632633886626996,0,0.845399018724342,0.150395514168419,0.00120156203063983,0.00300390507659958,0
NA,0.622560685387911,0.00713945740123751,0.00523560209424084,0.365064255116611,0,0.200794351279788,0.00264783759929391,0.00353045013239188,0.793027360988526,0,0.767943874797625,0.219643820831085,0.00593631948192121,0.00647598488936859,0,0.951780729210727,0.000253785635733018,0.000338380847644023,0.0476271043058963,0,0.955198487712665,0.000756143667296786,0.000756143667296786,0.0431947069943289,9.45179584120983e-05,0.920847897169918,0.06821513135641,0.000789265982636148,0.0101477054910362,0,0.95764451647758,0.000108049702863317,0.000108049702863317,0.0421393841166937,0,0.956989247311828,0.000626370184779205,0.000417580123186136,0.0419668023802067,0,0.92730549714629,0.0596775808551116,0.00050065084609993,0.0125162711524982,0
NA,0.452857142857143,0.00238095238095238,0.00571428571428571,0.538571428571429,0.000476190476190476,0.823918799646955,0.00176522506619594,0.00353045013239188,0.170785525154457,0,0.834862385321101,0.138694009713977,0.00269832703723691,0.0237452779276848,0,0.134929362998054,0.000422976059555029,8.45952119110058e-05,0.864478470518569,8.45952119110058e-05,0.130812854442344,0.000756143667296786,0.000378071833648393,0.868052930056711,0,0.161686774157177,0.800653963242756,0.000902018265869884,0.0367572443341978,0,0.156564019448947,0,0,0.843435980551054,0,0.0996972544106901,0.000313185092389602,0.000313185092389602,0.899571980373734,0.000104395030796534,0.14358666266146,0.816861920496646,0.000700911184539902,0.0388505056573546,0
NA,0.58,0.00333333333333333,0.00285714285714286,0.413809523809524,0,0.190812720848057,0.00132508833922261,0.00618374558303887,0.801678445229682,0,0.209929843497032,0.684295736643281,0.00215866162978953,0.103615758229897,0,0.868623635902208,0.000338380847644023,0.000338380847644023,0.130615007190593,8.45952119110058e-05,0.873818525519849,0.000472589792060492,0.000189035916824197,0.125519848771267,0,0.0522043071372195,0.135189987597249,0.000676513699402413,0.811929191566129,0,0.851215559157212,0,0.000216099405726634,0.148568341437061,0,0.905000521975154,0,0.000104395030796534,0.0948950829940495,0,0.0455592269950936,0.121157504756183,0.000300390507659958,0.832982877741063,0
NA,0.454978561219628,0.00238208670795617,0.00190566936636494,0.539780848022868,0.000952834683182468,0.863515901060071,0.00176678445229682,0.00220848056537102,0.132508833922261,0,0.0848648648648649,0.175675675675676,0.00108108108108108,0.738378378378378,0,0.0963539463666356,0.000169190423822012,0.000507571271466035,0.902969291938076,0,0.0966918714555766,0.000472589792060492,9.45179584120983e-05,0.902646502835539,9.45179584120983e-05,0.054572105085128,0.0286390799413688,0.000338256849701206,0.916450558123802,0,0.121880064829822,0,0.000108049702863317,0.878011885467315,0,0.0656644743710199,0,0.000417580123186136,0.933917945505794,0,0.0528687293481526,0.0225292880744968,0.000200260338439972,0.924401722238911,0
NA,0.868985231062411,0.0014292520247737,0.00238208670795617,0.127203430204859,0,0.901060070671378,0.00176678445229682,0.00176678445229682,0.0954063604240283,0,0.136830719307734,0.0459707950243375,0.00270416441319632,0.814494321254732,0,0.0499111750274934,8.45952119110058e-05,0,0.950004229760596,0,0.0476370510396975,9.45179584120983e-05,0.000283553875236295,0.951984877126654,0,0.825346713270944,0.0131920171383471,0.000563761416168677,0.160897508174541,0,0.0445164775796867,0,0,0.955483522420313,0,0.045933813550475,0.000104395030796534,0.000104395030796534,0.953857396387932,0,0.847902272954841,0.0106137979373185,0.000100130169219986,0.14138379893862,0
NA,0.618797709923664,0.00143129770992366,0.000954198473282443,0.37881679389313,0,0.199646643109541,0.00132508833922261,0.00176678445229682,0.796819787985866,0.000441696113074205,0.780606717226435,0.0222101841820152,0.00108342361863489,0.196099674972914,0,0.896201674985196,0.000253785635733018,0.000253785635733018,0.103206158531427,8.45952119110058e-05,0.899149338374291,0.000283553875236295,0.000378071833648393,0.100189035916824,0,0.954448077573571,0.00360807306347954,0.000225504566467471,0.0417183447964821,0,0.86904376012966,0.000324149108589951,0,0.13063209076175,0,0.928593798935171,0.000104395030796534,0,0.0713018060340328,0,0.964553920096125,0.00240312406127966,0,0.0330429558425954,0
NA,0.447255369928401,0.00143198090692124,0.00190930787589499,0.549403341288783,0,0.820954907161804,0.0013262599469496,0.0026525198938992,0.175066312997347,0,0.927410617551463,0.0124593716143012,0.00162513542795233,0.0585048754062839,0,0.951273157939261,0.000253785635733018,0.000169190423822012,0.0483038660011843,0,0.951984877126654,0.000283553875236295,0.000189035916824197,0.0474480151228733,9.45179584120983e-05,0.980606607283797,0.000563761416168677,0.000789265982636148,0.0180403653173977,0,0.956239870340357,0,0.000108049702863317,0.0436520799567801,0,0.956154087065456,0,0.000104395030796534,0.0437415179037478,0,0.983678782417142,0.00130169219985982,0.000100130169219986,0.0149193952137779,0
NA,0.561336515513126,0.000477326968973747,0.00190930787589499,0.435322195704057,0.000954653937947494,0.13843432109686,0.00265369305616984,0.00486510393631137,0.854046881910659,0,0.956639566395664,0.00813008130081301,0,0.035230352303523,0,0.13958209965316,0.000253785635733018,0.000253785635733018,0.859825733863463,8.45952119110058e-05,0.13468809073724,0.000661625708884688,9.45179584120983e-05,0.864555765595463,0,0.98703348742812,0.00101477054910362,0.000451009132934942,0.011500732889841,0,0.159157212317666,0,0.000216099405726634,0.840626688276607,0,0.101471969934231,0.000313185092389602,0,0.898214844973379,0,0.985881646139982,0.00110143186141985,0.000100130169219986,0.0129167918293782,0
NA,0.138013371537727,0.000955109837631328,0.00143266475644699,0.859598853868195,0,0.107964601769912,0.00176991150442478,0.00353982300884956,0.886283185840708,0.000442477876106195,0.946883468834688,0.00758807588075881,0,0.0455284552845528,0,0.90330767278572,0.000338380847644023,0.000507571271466035,0.0958463750951696,0,0.904725897920605,0.000756143667296786,0.000189035916824197,0.094234404536862,9.45179584120983e-05,0.959070921186154,0.00496110046228436,0.000451009132934942,0.0355169692186267,0,0.879092382495948,0.000108049702863317,0.000108049702863317,0.120691518098325,0,0.935901451090928,0.000208790061593068,0,0.0638897588474789,0,0.955241814358666,0.00440572744567938,0.000400520676879944,0.0399519375187744,0
NA,0.398758357211079,0.00238777459407832,0.00143266475644699,0.597421203438395,0,0.838866755201417,0.000885347498893316,0.00752545374059318,0.152722443559097,0,0.872490504612046,0.00922409115572436,0,0.11828540423223,0,0.949750444124863,0.00321461805261822,8.45952119110058e-05,0.0469503426106082,0,0.95179584120983,0.00245746691871456,0.000472589792060492,0.0452741020793951,0,0.320667493516744,0.0491599954899087,0.000451009132934942,0.629721501860413,0,0.955159373311723,0.00259319286871961,0.000108049702863317,0.0420313344138304,0.000108049702863317,0.954483766572711,0.00240108570832028,0,0.0431151477189686,0,0.28927605887654,0.057074196455392,0.000100130169219986,0.653549614498849,0
NA,0.848615090735435,0.00286532951289398,0.00477554918815664,0.143744030563515,0,0.885296722763508,0.00221434898139947,0.00221434898139947,0.110274579273694,0,0.25054347826087,0.025,0.000543478260869565,0.723369565217391,0.000543478260869565,0.10345994416716,0.0368835123931985,0.000845952119110058,0.858810591320531,0,0.101323251417769,0.0341209829867675,9.45179584120983e-05,0.864461247637051,0,0.0794903596797835,0.109031457887022,0.000225504566467471,0.811252677866727,0,0.131388438681794,0.0291734197730956,0.000324149108589951,0.839113992436521,0,0.0717193861572189,0.0318404843929429,0,0.896440129449838,0,0.07129268048463,0.118253729848803,0.000200260338439972,0.810253329328127,0
